lat,lon
6.13,137.98
6.13,139.23
6.13,140.49
6.13,141.74
6.13,143.0
6.13,144.25
6.13,145.51
6.13,146.76
6.13,148.01
6.13,149.27
6.13,150.52
6.13,151.78
6.13,153.03
6.13,154.29
6.13,155.54
6.13,156.79
6.13,158.05
6.13,159.3
6.13,160.56
6.13,161.81
6.13,163.07
6.13,164.32
6.13,165.57
6.13,166.83
6.13,168.08
6.13,169.34
6.13,170.59
6.13,171.85
6.13,173.1
6.13,174.36
6.13,175.61
6.13,176.86
6.13,178.12
6.13,179.37
6.13,180.63
6.13,181.88
6.13,183.14
6.13,184.39
6.13,185.64
6.13,186.9
6.13,188.15
6.13,189.41
6.13,190.66
6.13,191.92
6.13,193.17
6.13,194.43
6.13,195.68
6.13,196.93
6.13,198.19
6.13,199.44
6.13,200.7
6.13,201.95
6.13,203.21
6.13,204.46
6.13,205.71
6.13,206.97
6.13,208.22
6.13,209.48
6.13,210.73
6.13,211.99
6.13,213.24
6.13,214.49
6.13,215.75
6.13,217.0
6.13,218.26
6.13,219.51
6.13,220.77
6.13,222.02
6.13,223.28
6.13,224.53
6.13,225.78
6.13,227.04
6.13,228.29
6.13,229.55
6.13,230.8
6.13,232.06
6.13,233.31
6.13,234.56
6.13,235.82
6.13,237.07
6.13,238.33
6.13,239.58
6.13,240.84
6.13,242.09
6.13,243.34
6.13,244.6
6.13,245.85
6.13,247.11
6.13,248.36
6.13,249.62
6.13,250.87
6.13,252.13
6.13,253.38
6.13,254.63
6.13,255.89
6.13,257.14
6.13,258.4
6.13,259.65
6.13,260.91
6.13,262.16
6.13,263.41
6.13,264.67
6.13,265.92
6.13,267.18
6.13,268.43
6.13,269.69
6.13,270.94
6.13,272.2
6.13,273.45
6.13,274.7
6.13,275.96
6.13,277.21
6.13,278.47
6.13,279.72
6.13,280.98
6.13,282.23
6.13,283.48
6.13,284.74
6.13,285.99
6.13,287.25
6.13,288.5
6.13,289.76
6.13,291.01
6.13,292.26
6.13,293.52
6.13,294.77
6.13,296.03
6.13,297.28
6.13,298.54
6.13,299.79
6.13,301.05
6.13,302.3
6.13,303.55
6.13,304.81
6.13,306.06
6.13,307.32
6.13,308.57
6.13,309.83
6.13,311.08
6.13,312.33
6.13,313.59
6.13,314.84
6.13,316.1
6.13,317.35
6.13,318.61
6.13,319.86
6.13,321.11
6.13,322.37
6.13,323.62
6.13,324.88
6.13,326.13
6.13,327.39
6.13,328.64
6.13,329.9
6.13,331.15
6.13,332.4
6.13,333.66
6.13,334.91
6.13,336.17
6.13,337.42
6.13,338.68
6.13,339.93
6.13,341.18
6.13,342.44
6.13,343.69
6.13,344.95
6.13,346.2
6.13,347.46
6.13,348.71
6.13,349.97
6.13,351.22
6.13,352.47
6.13,353.73
6.13,354.98
6.13,356.24
6.13,357.49
6.13,358.75
6.13,360.0
7.07,0.0
7.07,1.25
7.07,2.51
7.07,3.76
7.07,5.02
7.07,6.27
7.07,7.53
7.07,8.78
7.07,10.03
7.07,11.29
7.07,12.54
7.07,13.8
7.07,15.05
7.07,16.31
7.07,17.56
7.07,18.82
7.07,20.07
7.07,21.32
7.07,22.58
7.07,23.83
7.07,25.09
7.07,26.34
7.07,27.6
7.07,28.85
7.07,30.1
7.07,31.36
7.07,32.61
7.07,33.87
7.07,35.12
7.07,36.38
7.07,37.63
7.07,38.89
7.07,40.14
7.07,41.39
7.07,42.65
7.07,43.9
7.07,45.16
7.07,46.41
7.07,47.67
7.07,48.92
7.07,50.17
7.07,51.43
7.07,52.68
7.07,53.94
7.07,55.19
7.07,56.45
7.07,57.7
7.07,58.95
7.07,60.21
7.07,61.46
7.07,62.72
7.07,63.97
7.07,65.23
7.07,66.48
7.07,67.74
7.07,68.99
7.07,70.24
7.07,71.5
7.07,72.75
7.07,74.01
7.07,75.26
7.07,76.52
7.07,77.77
7.07,79.02
7.07,80.28
7.07,81.53
7.07,82.79
7.07,84.04
7.07,85.3
7.07,86.55
7.07,87.8
7.07,89.06
7.07,90.31
7.07,91.57
7.07,92.82
7.07,94.08
7.07,95.33
7.07,96.59
7.07,97.84
7.07,99.09
7.07,100.35
7.07,101.6
7.07,102.86
7.07,104.11
7.07,105.37
7.07,106.62
7.07,107.87
7.07,109.13
7.07,110.38
7.07,111.64
7.07,112.89
7.07,114.15
7.07,115.4
7.07,116.66
7.07,117.91
7.07,119.16
7.07,120.42
7.07,121.67
7.07,122.93
7.07,124.18
7.07,125.44
7.07,126.69
7.07,127.94
7.07,129.2
7.07,130.45
7.07,131.71
7.07,132.96
7.07,134.22
7.07,135.47
7.07,136.72
7.07,137.98
7.07,139.23
7.07,140.49
7.07,141.74
7.07,143.0
7.07,144.25
7.07,145.51
7.07,146.76
7.07,148.01
7.07,149.27
7.07,150.52
7.07,151.78
7.07,153.03
7.07,154.29
7.07,155.54
7.07,156.79
7.07,158.05
7.07,159.3
7.07,160.56
7.07,161.81
7.07,163.07
7.07,164.32
7.07,165.57
7.07,166.83
7.07,168.08
7.07,169.34
7.07,170.59
7.07,171.85
7.07,173.1
7.07,174.36
7.07,175.61
7.07,176.86
7.07,178.12
7.07,179.37
7.07,180.63
7.07,181.88
7.07,183.14
7.07,184.39
7.07,185.64
7.07,186.9
7.07,188.15
7.07,189.41
7.07,190.66
7.07,191.92
7.07,193.17
7.07,194.43
7.07,195.68
7.07,196.93
7.07,198.19
7.07,199.44
7.07,200.7
7.07,201.95
7.07,203.21
7.07,204.46
7.07,205.71
7.07,206.97
7.07,208.22
7.07,209.48
7.07,210.73
7.07,211.99
7.07,213.24
7.07,214.49
7.07,215.75
7.07,217.0
7.07,218.26
7.07,219.51
7.07,220.77
7.07,222.02
7.07,223.28
7.07,224.53
7.07,225.78
7.07,227.04
7.07,228.29
7.07,229.55
7.07,230.8
7.07,232.06
7.07,233.31
7.07,234.56
7.07,235.82
7.07,237.07
7.07,238.33
7.07,239.58
7.07,240.84
7.07,242.09
7.07,243.34
7.07,244.6
7.07,245.85
7.07,247.11
7.07,248.36
7.07,249.62
7.07,250.87
7.07,252.13
7.07,253.38
7.07,254.63
7.07,255.89
7.07,257.14
7.07,258.4
7.07,259.65
7.07,260.91
7.07,262.16
7.07,263.41
7.07,264.67
7.07,265.92
7.07,267.18
7.07,268.43
7.07,269.69
7.07,270.94
7.07,272.2
7.07,273.45
7.07,274.7
7.07,275.96
7.07,277.21
7.07,278.47
7.07,279.72
7.07,280.98
7.07,282.23
7.07,283.48
7.07,284.74
7.07,285.99
7.07,287.25
7.07,288.5
7.07,289.76
7.07,291.01
7.07,292.26
7.07,293.52
7.07,294.77
7.07,296.03
7.07,297.28
7.07,298.54
7.07,299.79
7.07,301.05
7.07,302.3
7.07,303.55
7.07,304.81
7.07,306.06
7.07,307.32
7.07,308.57
7.07,309.83
7.07,311.08
7.07,312.33
7.07,313.59
7.07,314.84
7.07,316.1
7.07,317.35
7.07,318.61
7.07,319.86
7.07,321.11
7.07,322.37
7.07,323.62
7.07,324.88
7.07,326.13
7.07,327.39
7.07,328.64
7.07,329.9
7.07,331.15
7.07,332.4
7.07,333.66
7.07,334.91
7.07,336.17
7.07,337.42
7.07,338.68
7.07,339.93
7.07,341.18
7.07,342.44
7.07,343.69
7.07,344.95
7.07,346.2
7.07,347.46
7.07,348.71
7.07,349.97
7.07,351.22
7.07,352.47
7.07,353.73
7.07,354.98
7.07,356.24
7.07,357.49
7.07,358.75
7.07,360.0
8.01,0.0
8.01,1.25
8.01,2.51
8.01,3.76
8.01,5.02
8.01,6.27
8.01,7.53
8.01,8.78
8.01,10.03
8.01,11.29
8.01,12.54
8.01,13.8
8.01,15.05
8.01,16.31
8.01,17.56
8.01,18.82
8.01,20.07
8.01,21.32
8.01,22.58
8.01,23.83
8.01,25.09
8.01,26.34
8.01,27.6
8.01,28.85
8.01,30.1
8.01,31.36
8.01,32.61
8.01,33.87
8.01,35.12
8.01,36.38
8.01,37.63
8.01,38.89
8.01,40.14
8.01,41.39
8.01,42.65
8.01,43.9
8.01,45.16
8.01,46.41
8.01,47.67
8.01,48.92
8.01,50.17
8.01,51.43
8.01,52.68
8.01,53.94
8.01,55.19
8.01,56.45
8.01,57.7
8.01,58.95
8.01,60.21
8.01,61.46
8.01,62.72
8.01,63.97
8.01,65.23
8.01,66.48
8.01,67.74
8.01,68.99
8.01,70.24
8.01,71.5
8.01,72.75
8.01,74.01
8.01,75.26
8.01,76.52
8.01,77.77
8.01,79.02
8.01,80.28
8.01,81.53
8.01,82.79
8.01,84.04
8.01,85.3
8.01,86.55
8.01,87.8
8.01,89.06
8.01,90.31
8.01,91.57
8.01,92.82
8.01,94.08
8.01,95.33
8.01,96.59
8.01,97.84
8.01,99.09
8.01,100.35
8.01,101.6
8.01,102.86
8.01,104.11
8.01,105.37
8.01,106.62
8.01,107.87
8.01,109.13
8.01,110.38
8.01,111.64
8.01,112.89
8.01,114.15
8.01,115.4
8.01,116.66
8.01,117.91
8.01,119.16
8.01,120.42
8.01,121.67
8.01,122.93
8.01,124.18
8.01,125.44
8.01,126.69
8.01,127.94
8.01,129.2
8.01,130.45
8.01,131.71
8.01,132.96
8.01,134.22
8.01,135.47
8.01,136.72
8.01,137.98
8.01,139.23
8.01,140.49
8.01,141.74
8.01,143.0
8.01,144.25
8.01,145.51
8.01,146.76
8.01,148.01
8.01,149.27
8.01,150.52
8.01,151.78
8.01,153.03
8.01,154.29
8.01,155.54
8.01,156.79
8.01,158.05
8.01,159.3
8.01,160.56
8.01,161.81
8.01,163.07
8.01,164.32
8.01,165.57
8.01,166.83
8.01,168.08
8.01,169.34
8.01,170.59
8.01,171.85
8.01,173.1
8.01,174.36
8.01,175.61
8.01,176.86
8.01,178.12
8.01,179.37
8.01,180.63
8.01,181.88
8.01,183.14
8.01,184.39
8.01,185.64
8.01,186.9
8.01,188.15
8.01,189.41
8.01,190.66
8.01,191.92
8.01,193.17
8.01,194.43
8.01,195.68
8.01,196.93
8.01,198.19
8.01,199.44
8.01,200.7
8.01,201.95
8.01,203.21
8.01,204.46
8.01,205.71
8.01,206.97
8.01,208.22
8.01,209.48
8.01,210.73
8.01,211.99
8.01,213.24
8.01,214.49
8.01,215.75
8.01,217.0
8.01,218.26
8.01,219.51
8.01,220.77
8.01,222.02
8.01,223.28
8.01,224.53
8.01,225.78
8.01,227.04
8.01,228.29
8.01,229.55
8.01,230.8
8.01,232.06
8.01,233.31
8.01,234.56
8.01,235.82
8.01,237.07
8.01,238.33
8.01,239.58
8.01,240.84
8.01,242.09
8.01,243.34
8.01,244.6
8.01,245.85
8.01,247.11
8.01,248.36
8.01,249.62
8.01,250.87
8.01,252.13
8.01,253.38
8.01,254.63
8.01,255.89
8.01,257.14
8.01,258.4
8.01,259.65
8.01,260.91
8.01,262.16
8.01,263.41
8.01,264.67
8.01,265.92
8.01,267.18
8.01,268.43
8.01,269.69
8.01,270.94
8.01,272.2
8.01,273.45
8.01,274.7
8.01,275.96
8.01,277.21
8.01,278.47
8.01,279.72
8.01,280.98
8.01,282.23
8.01,283.48
8.01,284.74
8.01,285.99
8.01,287.25
8.01,288.5
8.01,289.76
8.01,291.01
8.01,292.26
8.01,293.52
8.01,294.77
8.01,296.03
8.01,297.28
8.01,298.54
8.01,299.79
8.01,301.05
8.01,302.3
8.01,303.55
8.01,304.81
8.01,306.06
8.01,307.32
8.01,308.57
8.01,309.83
8.01,311.08
8.01,312.33
8.01,313.59
8.01,314.84
8.01,316.1
8.01,317.35
8.01,318.61
8.01,319.86
8.01,321.11
8.01,322.37
8.01,323.62
8.01,324.88
8.01,326.13
8.01,327.39
8.01,328.64
8.01,329.9
8.01,331.15
8.01,332.4
8.01,333.66
8.01,334.91
8.01,336.17
8.01,337.42
8.01,338.68
8.01,339.93
8.01,341.18
8.01,342.44
8.01,343.69
8.01,344.95
8.01,346.2
8.01,347.46
8.01,348.71
8.01,349.97
8.01,351.22
8.01,352.47
8.01,353.73
8.01,354.98
8.01,356.24
8.01,357.49
8.01,358.75
8.01,360.0
8.95,0.0
8.95,1.25
8.95,2.51
8.95,3.76
8.95,5.02
8.95,6.27
8.95,7.53
8.95,8.78
8.95,10.03
8.95,11.29
8.95,12.54
8.95,13.8
8.95,15.05
8.95,16.31
8.95,17.56
8.95,18.82
8.95,20.07
8.95,21.32
8.95,22.58
8.95,23.83
8.95,25.09
8.95,26.34
8.95,27.6
8.95,28.85
8.95,30.1
8.95,31.36
8.95,32.61
8.95,33.87
8.95,35.12
8.95,36.38
8.95,37.63
8.95,38.89
8.95,40.14
8.95,41.39
8.95,42.65
8.95,43.9
8.95,45.16
8.95,46.41
8.95,47.67
8.95,48.92
8.95,50.17
8.95,51.43
8.95,52.68
8.95,53.94
8.95,55.19
8.95,56.45
8.95,57.7
8.95,58.95
8.95,60.21
8.95,61.46
8.95,62.72
8.95,63.97
8.95,65.23
8.95,66.48
8.95,67.74
8.95,68.99
8.95,70.24
8.95,71.5
8.95,72.75
8.95,74.01
8.95,75.26
8.95,76.52
8.95,77.77
8.95,79.02
8.95,80.28
8.95,81.53
8.95,82.79
8.95,84.04
8.95,85.3
8.95,86.55
8.95,87.8
8.95,89.06
8.95,90.31
8.95,91.57
8.95,92.82
8.95,94.08
8.95,95.33
8.95,96.59
8.95,97.84
8.95,99.09
8.95,100.35
8.95,101.6
8.95,102.86
8.95,104.11
8.95,105.37
8.95,106.62
8.95,107.87
8.95,109.13
8.95,110.38
8.95,111.64
8.95,112.89
8.95,114.15
8.95,115.4
8.95,116.66
8.95,117.91
8.95,119.16
8.95,120.42
8.95,121.67
8.95,122.93
8.95,124.18
8.95,125.44
8.95,126.69
8.95,127.94
8.95,129.2
8.95,130.45
8.95,131.71
8.95,132.96
8.95,134.22
8.95,135.47
8.95,136.72
8.95,137.98
8.95,139.23
8.95,140.49
8.95,141.74
8.95,143.0
8.95,144.25
8.95,145.51
8.95,146.76
8.95,148.01
8.95,149.27
8.95,150.52
8.95,151.78
8.95,153.03
8.95,154.29
8.95,155.54
8.95,156.79
8.95,158.05
8.95,159.3
8.95,160.56
8.95,161.81
8.95,163.07
8.95,164.32
8.95,165.57
8.95,166.83
8.95,168.08
8.95,169.34
8.95,170.59
8.95,171.85
8.95,173.1
8.95,174.36
8.95,175.61
8.95,176.86
8.95,178.12
8.95,179.37
8.95,180.63
8.95,181.88
8.95,183.14
8.95,184.39
8.95,185.64
8.95,186.9
8.95,188.15
8.95,189.41
8.95,190.66
8.95,191.92
8.95,193.17
8.95,194.43
8.95,195.68
8.95,196.93
8.95,198.19
8.95,199.44
8.95,200.7
8.95,201.95
8.95,203.21
8.95,204.46
8.95,205.71
8.95,206.97
8.95,208.22
8.95,209.48
8.95,210.73
8.95,211.99
8.95,213.24
8.95,214.49
8.95,215.75
8.95,217.0
8.95,218.26
8.95,219.51
8.95,220.77
8.95,222.02
8.95,223.28
8.95,224.53
8.95,225.78
8.95,227.04
8.95,228.29
8.95,229.55
8.95,230.8
8.95,232.06
8.95,233.31
8.95,234.56
8.95,235.82
8.95,237.07
8.95,238.33
8.95,239.58
8.95,240.84
8.95,242.09
8.95,243.34
8.95,244.6
8.95,245.85
8.95,247.11
8.95,248.36
8.95,249.62
8.95,250.87
8.95,252.13
8.95,253.38
8.95,254.63
8.95,255.89
8.95,257.14
8.95,258.4
8.95,259.65
8.95,260.91
8.95,262.16
8.95,263.41
8.95,264.67
8.95,265.92
8.95,267.18
8.95,268.43
8.95,269.69
8.95,270.94
8.95,272.2
8.95,273.45
8.95,274.7
8.95,275.96
8.95,277.21
8.95,278.47
8.95,279.72
8.95,280.98
8.95,282.23
8.95,283.48
8.95,284.74
8.95,285.99
8.95,287.25
8.95,288.5
8.95,289.76
8.95,291.01
8.95,292.26
8.95,293.52
8.95,294.77
8.95,296.03
8.95,297.28
8.95,298.54
8.95,299.79
8.95,301.05
8.95,302.3
8.95,303.55
8.95,304.81
8.95,306.06
8.95,307.32
8.95,308.57
8.95,309.83
8.95,311.08
8.95,312.33
8.95,313.59
8.95,314.84
8.95,316.1
8.95,317.35
8.95,318.61
8.95,319.86
8.95,321.11
8.95,322.37
8.95,323.62
8.95,324.88
8.95,326.13
8.95,327.39
8.95,328.64
8.95,329.9
8.95,331.15
8.95,332.4
8.95,333.66
8.95,334.91
8.95,336.17
8.95,337.42
8.95,338.68
8.95,339.93
8.95,341.18
8.95,342.44
8.95,343.69
8.95,344.95
8.95,346.2
8.95,347.46
8.95,348.71
8.95,349.97
8.95,351.22
8.95,352.47
8.95,353.73
8.95,354.98
8.95,356.24
8.95,357.49
8.95,358.75
8.95,360.0
9.9,0.0
9.9,1.25
9.9,2.51
9.9,3.76
9.9,5.02
9.9,6.27
9.9,7.53
9.9,8.78
9.9,10.03
9.9,11.29
9.9,12.54
9.9,13.8
9.9,15.05
9.9,16.31
9.9,17.56
9.9,18.82
9.9,20.07
9.9,21.32
9.9,22.58
9.9,23.83
9.9,25.09
9.9,26.34
9.9,27.6
9.9,28.85
9.9,30.1
9.9,31.36
9.9,32.61
9.9,33.87
9.9,35.12
9.9,36.38
9.9,37.63
9.9,38.89
9.9,40.14
9.9,41.39
9.9,42.65
9.9,43.9
9.9,45.16
9.9,46.41
9.9,47.67
9.9,48.92
9.9,50.17
9.9,51.43
9.9,52.68
9.9,53.94
9.9,55.19
9.9,56.45
9.9,57.7
9.9,58.95
9.9,60.21
9.9,61.46
9.9,62.72
9.9,63.97
9.9,65.23
9.9,66.48
9.9,67.74
9.9,68.99
9.9,70.24
9.9,71.5
9.9,72.75
9.9,74.01
9.9,75.26
9.9,76.52
9.9,77.77
9.9,79.02
9.9,80.28
9.9,81.53
9.9,82.79
9.9,84.04
9.9,85.3
9.9,86.55
9.9,87.8
9.9,89.06
9.9,90.31
9.9,91.57
9.9,92.82
9.9,94.08
9.9,95.33
9.9,96.59
9.9,97.84
9.9,99.09
9.9,100.35
9.9,101.6
9.9,102.86
9.9,104.11
9.9,105.37
9.9,106.62
9.9,107.87
9.9,109.13
9.9,110.38
9.9,111.64
9.9,112.89
9.9,114.15
9.9,115.4
9.9,116.66
9.9,117.91
9.9,119.16
9.9,120.42
9.9,121.67
9.9,122.93
9.9,124.18
9.9,125.44
9.9,126.69
9.9,127.94
9.9,129.2
9.9,130.45
9.9,131.71
9.9,132.96
9.9,134.22
9.9,135.47
9.9,136.72
9.9,137.98
9.9,139.23
9.9,140.49
9.9,141.74
9.9,143.0
9.9,144.25
9.9,145.51
9.9,146.76
9.9,148.01
9.9,149.27
9.9,150.52
9.9,151.78
9.9,153.03
9.9,154.29
9.9,155.54
9.9,156.79
9.9,158.05
9.9,159.3
9.9,160.56
9.9,161.81
9.9,163.07
9.9,164.32
9.9,165.57
9.9,166.83
9.9,168.08
9.9,169.34
9.9,170.59
9.9,171.85
9.9,173.1
9.9,174.36
9.9,175.61
9.9,176.86
9.9,178.12
9.9,179.37
9.9,180.63
9.9,181.88
9.9,183.14
9.9,184.39
9.9,185.64
9.9,186.9
9.9,188.15
9.9,189.41
9.9,190.66
9.9,191.92
9.9,193.17
9.9,194.43
9.9,195.68
9.9,196.93
9.9,198.19
9.9,199.44
9.9,200.7
9.9,201.95
9.9,203.21
9.9,204.46
9.9,205.71
9.9,206.97
9.9,208.22
9.9,209.48
9.9,210.73
9.9,211.99
9.9,213.24
9.9,214.49
9.9,215.75
9.9,217.0
9.9,218.26
9.9,219.51
9.9,220.77
9.9,222.02
9.9,223.28
9.9,224.53
9.9,225.78
9.9,227.04
9.9,228.29
9.9,229.55
9.9,230.8
9.9,232.06
9.9,233.31
9.9,234.56
9.9,235.82
9.9,237.07
9.9,238.33
9.9,239.58
9.9,240.84
9.9,242.09
9.9,243.34
9.9,244.6
9.9,245.85
9.9,247.11
9.9,248.36
9.9,249.62
9.9,250.87
9.9,252.13
9.9,253.38
9.9,254.63
9.9,255.89
9.9,257.14
9.9,258.4
9.9,259.65
9.9,260.91
9.9,262.16
9.9,263.41
9.9,264.67
9.9,265.92
9.9,267.18
9.9,268.43
9.9,269.69
9.9,270.94
9.9,272.2
9.9,273.45
9.9,274.7
9.9,275.96
9.9,277.21
9.9,278.47
9.9,279.72
9.9,280.98
9.9,282.23
9.9,283.48
9.9,284.74
9.9,285.99
9.9,287.25
9.9,288.5
9.9,289.76
9.9,291.01
9.9,292.26
9.9,293.52
9.9,294.77
9.9,296.03
9.9,297.28
9.9,298.54
9.9,299.79
9.9,301.05
9.9,302.3
9.9,303.55
9.9,304.81
9.9,306.06
9.9,307.32
9.9,308.57
9.9,309.83
9.9,311.08
9.9,312.33
9.9,313.59
9.9,314.84
9.9,316.1
9.9,317.35
9.9,318.61
9.9,319.86
9.9,321.11
9.9,322.37
9.9,323.62
9.9,324.88
9.9,326.13
9.9,327.39
9.9,328.64
9.9,329.9
9.9,331.15
9.9,332.4
9.9,333.66
9.9,334.91
9.9,336.17
9.9,337.42
9.9,338.68
9.9,339.93
9.9,341.18
9.9,342.44
9.9,343.69
9.9,344.95
9.9,346.2
9.9,347.46
9.9,348.71
9.9,349.97
9.9,351.22
9.9,352.47
9.9,353.73
9.9,354.98
9.9,356.24
9.9,357.49
9.9,358.75
9.9,360.0
10.84,0.0
10.84,1.25
10.84,2.51
10.84,3.76
10.84,5.02
10.84,6.27
10.84,7.53
10.84,8.78
10.84,10.03
10.84,11.29
10.84,12.54
10.84,13.8
10.84,15.05
10.84,16.31
10.84,17.56
10.84,18.82
10.84,20.07
10.84,21.32
10.84,22.58
10.84,23.83
10.84,25.09
10.84,26.34
10.84,27.6
10.84,28.85
10.84,30.1
10.84,31.36
10.84,32.61
10.84,33.87
10.84,35.12
10.84,36.38
10.84,37.63
10.84,38.89
10.84,40.14
10.84,41.39
10.84,42.65
10.84,43.9
10.84,45.16
10.84,46.41
10.84,47.67
10.84,48.92
10.84,50.17
10.84,51.43
10.84,52.68
10.84,53.94
10.84,55.19
10.84,56.45
10.84,57.7
10.84,58.95
10.84,60.21
10.84,61.46
10.84,62.72
10.84,63.97
10.84,65.23
10.84,66.48
10.84,67.74
10.84,68.99
10.84,70.24
10.84,71.5
10.84,72.75
10.84,74.01
10.84,75.26
10.84,76.52
10.84,77.77
10.84,79.02
10.84,80.28
10.84,81.53
10.84,82.79
10.84,84.04
10.84,85.3
10.84,86.55
10.84,87.8
10.84,89.06
10.84,90.31
10.84,91.57
10.84,92.82
10.84,94.08
10.84,95.33
10.84,96.59
10.84,97.84
10.84,99.09
10.84,100.35
10.84,101.6
10.84,102.86
10.84,104.11
10.84,105.37
10.84,106.62
10.84,107.87
10.84,109.13
10.84,110.38
10.84,111.64
10.84,112.89
10.84,114.15
10.84,115.4
10.84,116.66
10.84,117.91
10.84,119.16
10.84,120.42
10.84,121.67
10.84,122.93
10.84,124.18
10.84,125.44
10.84,126.69
10.84,127.94
10.84,129.2
10.84,130.45
10.84,131.71
10.84,132.96
10.84,134.22
10.84,135.47
10.84,136.72
10.84,137.98
10.84,139.23
10.84,140.49
10.84,141.74
10.84,143.0
10.84,144.25
10.84,145.51
10.84,146.76
10.84,148.01
10.84,149.27
10.84,150.52
10.84,151.78
10.84,153.03
10.84,154.29
10.84,155.54
10.84,156.79
10.84,158.05
10.84,159.3
10.84,160.56
10.84,161.81
10.84,163.07
10.84,164.32
10.84,165.57
10.84,166.83
10.84,168.08
10.84,169.34
10.84,170.59
10.84,171.85
10.84,173.1
10.84,174.36
10.84,175.61
10.84,176.86
10.84,178.12
10.84,179.37
10.84,180.63
10.84,181.88
10.84,183.14
10.84,184.39
10.84,185.64
10.84,186.9
10.84,188.15
10.84,189.41
10.84,190.66
10.84,191.92
10.84,193.17
10.84,194.43
10.84,195.68
10.84,196.93
10.84,198.19
10.84,199.44
10.84,200.7
10.84,201.95
10.84,203.21
10.84,204.46
10.84,205.71
10.84,206.97
10.84,208.22
10.84,209.48
10.84,210.73
10.84,211.99
10.84,213.24
10.84,214.49
10.84,215.75
10.84,217.0
10.84,218.26
10.84,219.51
10.84,220.77
10.84,222.02
10.84,223.28
10.84,224.53
10.84,225.78
10.84,227.04
10.84,228.29
10.84,229.55
10.84,230.8
10.84,232.06
10.84,233.31
10.84,234.56
10.84,235.82
10.84,237.07
10.84,238.33
10.84,239.58
10.84,240.84
10.84,242.09
10.84,243.34
10.84,244.6
10.84,245.85
10.84,247.11
10.84,248.36
10.84,249.62
10.84,250.87
10.84,252.13
10.84,253.38
10.84,254.63
10.84,255.89
10.84,257.14
10.84,258.4
10.84,259.65
10.84,260.91
10.84,262.16
10.84,263.41
10.84,264.67
10.84,265.92
10.84,267.18
10.84,268.43
10.84,269.69
10.84,270.94
10.84,272.2
10.84,273.45
10.84,274.7
10.84,275.96
10.84,277.21
10.84,278.47
10.84,279.72
10.84,280.98
10.84,282.23
10.84,283.48
10.84,284.74
10.84,285.99
10.84,287.25
10.84,288.5
10.84,289.76
10.84,291.01
10.84,292.26
10.84,293.52
10.84,294.77
10.84,296.03
10.84,297.28
10.84,298.54
10.84,299.79
10.84,301.05
10.84,302.3
10.84,303.55
10.84,304.81
10.84,306.06
10.84,307.32
10.84,308.57
10.84,309.83
10.84,311.08
10.84,312.33
10.84,313.59
10.84,314.84
10.84,316.1
10.84,317.35
10.84,318.61
10.84,319.86
10.84,321.11
10.84,322.37
10.84,323.62
10.84,324.88
10.84,326.13
10.84,327.39
10.84,328.64
10.84,329.9
10.84,331.15
10.84,332.4
10.84,333.66
10.84,334.91
10.84,336.17
10.84,337.42
10.84,338.68
10.84,339.93
10.84,341.18
10.84,342.44
10.84,343.69
10.84,344.95
10.84,346.2
10.84,347.46
10.84,348.71
10.84,349.97
10.84,351.22
10.84,352.47
10.84,353.73
10.84,354.98
10.84,356.24
10.84,357.49
10.84,358.75
10.84,360.0
11.78,0.0
11.78,1.25
11.78,2.51
11.78,3.76
11.78,5.02
11.78,6.27
11.78,7.53
11.78,8.78
11.78,10.03
11.78,11.29
11.78,12.54
11.78,13.8
11.78,15.05
11.78,16.31
11.78,17.56
11.78,18.82
11.78,20.07
11.78,21.32
11.78,22.58
11.78,23.83
11.78,25.09
11.78,26.34
11.78,27.6
11.78,28.85
11.78,30.1
11.78,31.36
11.78,32.61
11.78,33.87
11.78,35.12
11.78,36.38
11.78,37.63
11.78,38.89
11.78,40.14
11.78,41.39
11.78,42.65
11.78,43.9
11.78,45.16
11.78,46.41
11.78,47.67
11.78,48.92
11.78,50.17
11.78,51.43
11.78,52.68
11.78,53.94
11.78,55.19
11.78,56.45
11.78,57.7
11.78,58.95
11.78,60.21
11.78,61.46
11.78,62.72
11.78,63.97
11.78,65.23
11.78,66.48
11.78,67.74
11.78,68.99
11.78,70.24
11.78,71.5
11.78,72.75
11.78,74.01
11.78,75.26
11.78,76.52
11.78,77.77
11.78,79.02
11.78,80.28
11.78,81.53
11.78,82.79
11.78,84.04
11.78,85.3
11.78,86.55
11.78,87.8
11.78,89.06
11.78,90.31
11.78,91.57
11.78,92.82
11.78,94.08
11.78,95.33
11.78,96.59
11.78,97.84
11.78,99.09
11.78,100.35
11.78,101.6
11.78,102.86
11.78,104.11
11.78,105.37
11.78,106.62
11.78,107.87
11.78,109.13
11.78,110.38
11.78,111.64
11.78,112.89
11.78,114.15
11.78,115.4
11.78,116.66
11.78,117.91
11.78,119.16
11.78,120.42
11.78,121.67
11.78,122.93
11.78,124.18
11.78,125.44
11.78,126.69
11.78,127.94
11.78,129.2
11.78,130.45
11.78,131.71
11.78,132.96
11.78,134.22
11.78,135.47
11.78,136.72
11.78,137.98
11.78,139.23
11.78,140.49
11.78,141.74
11.78,143.0
11.78,144.25
11.78,145.51
11.78,146.76
11.78,148.01
11.78,149.27
11.78,150.52
11.78,151.78
11.78,153.03
11.78,154.29
11.78,155.54
11.78,156.79
11.78,158.05
11.78,159.3
11.78,160.56
11.78,161.81
11.78,163.07
